id;timestamp;open;high;low;close;volume;trades
74;2022-06-16T11:00:00;0.4256;0.4259;0.4196;0.4196;36.1994306;3
75;2022-06-16T12:00:00;0.4218;0.4218;0.4217;0.4217;545.68711342;2
76;2022-06-16T13:00:00;0.4214;0.4282;0.4214;0.426;3639.0541184;8
77;2022-06-16T15:00:00;0.4211;0.4211;0.4211;0.4211;114.56066;1
78;2022-06-16T16:00:00;0.4182;0.4267;0.4182;0.4267;120.46989943;4
79;2022-06-16T17:00:00;0.4273;0.4273;0.4185;0.4185;838.99628102;5
80;2022-06-16T18:00:00;0.4262;0.4262;0.4179;0.4179;235.8968486;3
81;2022-06-16T19:00:00;0.4188;0.4245;0.4175;0.4175;442.60212;4
82;2022-06-16T20:00:00;0.4235;0.4299;0.4235;0.4299;695.46260549;4
83;2022-06-16T21:00:00;0.4185;0.4253;0.4185;0.4253;158.28251;2
84;2022-06-16T22:00:00;0.4248;0.4248;0.4248;0.4248;116.97857815;1
85;2022-06-16T23:00:00;0.4187;0.4187;0.4187;0.4187;4.35613;1
86;2022-06-17T00:00:00;0.4188;0.4188;0.4188;0.4188;50.19075;1
87;2022-06-17T02:00:00;0.4187;0.4187;0.4159;0.4159;340.06023;2
88;2022-06-17T05:00:00;0.4155;0.4155;0.4155;0.4155;16.62475;1
89;2022-06-17T06:00:00;0.4169;0.4169;0.4169;0.4169;41.6713;1
90;2022-06-17T07:00:00;0.4248;0.4248;0.4248;0.4248;48.64971751;1
91;2022-06-17T12:00:00;0.4277;0.4277;0.4157;0.4157;271.29888822;2
92;2022-06-17T13:00:00;0.4244;0.4244;0.4244;0.4244;27.33647502;1
93;2022-06-17T14:00:00;0.4194;0.4194;0.4193;0.4193;290.96374;2
94;2022-06-17T15:00:00;0.4238;0.4244;0.4238;0.4244;768.36920015;4
95;2022-06-17T17:00:00;0.424;0.424;0.424;0.424;62.42193396;1
96;2022-06-17T18:00:00;0.4246;0.4246;0.4179;0.4179;19.15614696;2
97;2022-06-17T19:00:00;0.4178;0.4244;0.4171;0.4244;136.36676799;4
98;2022-06-17T20:00:00;0.4247;0.4247;0.4247;0.4247;46.39612;1
99;2022-06-17T21:00:00;0.4252;0.4252;0.4252;0.4252;34.01471;1
100;2022-06-17T22:00:00;0.4179;0.4179;0.4178;0.4178;138.86333;2
101;2022-06-18T00:00:00;0.4253;0.4254;0.4253;0.4254;28.16291;2
102;2022-06-18T01:00:00;0.4183;0.4183;0.4183;0.4183;34.01471;1
103;2022-06-18T03:00:00;0.4242;0.4242;0.4242;0.4242;46.45081;1
104;2022-06-18T04:00:00;0.4238;0.4238;0.4238;0.4238;46.49465;1
105;2022-06-18T06:00:00;0.4177;0.4247;0.4113;0.4113;125.27558;5
106;2022-06-18T08:00:00;0.4068;0.4068;0.4068;0.4068;32.68656;1
107;2022-06-18T09:00:00;0.4053;0.4053;0.4053;0.4053;40.87500792;1
108;2022-06-18T10:00:00;0.4074;0.4074;0.4074;0.4074;14.93613;1
109;2022-06-18T11:00:00;0.4095;0.4095;0.4095;0.4095;16.62476;1
110;2022-06-18T13:00:00;0.4089;0.4136;0.4089;0.4136;145.00708311;2
111;2022-06-18T14:00:00;0.4089;0.409;0.4089;0.409;27.05677;2
112;2022-06-18T17:00:00;0.4076;0.4076;0.4076;0.4076;28.16291;1
113;2022-06-18T18:00:00;0.4119;0.4119;0.4119;0.4119;106.07841709;1
114;2022-06-18T19:00:00;0.4116;0.4116;0.4054;0.4054;217.25228;3
115;2022-06-18T21:00:00;0.4002;0.4002;0.4002;0.4002;11.44966;1
116;2022-06-19T03:00:00;0.4153;0.4165;0.4153;0.4163;1538.01282124;5
117;2022-06-19T09:00:00;0.4122;0.4192;0.4122;0.4192;62.15699381;2
118;2022-06-19T10:00:00;0.4196;0.4288;0.4196;0.4277;145.66675411;7
119;2022-06-19T11:00:00;0.4274;0.55;0.4274;0.55;3882.76186547;16
120;2022-06-19T12:00:00;0.4211;0.4298;0.421;0.4245;345.50825189;5
121;2022-06-19T13:00:00;0.424;0.424;0.4235;0.4235;53.64428114;2
122;2022-06-19T14:00:00;0.4227;0.4228;0.4227;0.4228;22.89758071;2
123;2022-06-19T18:00:00;0.4262;0.4262;0.4262;0.4262;57.79104;1
124;2022-06-19T19:00:00;0.4323;0.4323;0.4239;0.4239;83.67837;3
125;2022-06-19T20:00:00;0.4266;0.4266;0.4266;0.4266;281.78859;2
126;2022-06-19T21:00:00;0.4368;0.4368;0.4368;0.4368;16.52095;1
127;2022-06-20T02:00:00;0.4221;0.4282;0.4211;0.4282;205.68479;4
128;2022-06-20T06:00:00;0.4233;0.4233;0.4233;0.4233;7.0802;1
129;2022-06-20T09:00:00;0.4296;0.4424;0.4291;0.4291;1181.19092884;8
130;2022-06-20T10:00:00;0.4355;0.4359;0.4251;0.429;565.87723725;7
131;2022-06-20T11:00:00;0.4345;0.4406;0.4344;0.4406;116.29871;3
132;2022-06-20T12:00:00;0.4369;0.437;0.4369;0.437;40.32348;2
133;2022-06-20T13:00:00;0.4294;0.4294;0.4293;0.4293;267.58621;2
134;2022-06-20T14:00:00;0.4301;0.4378;0.4301;0.4378;111.58144254;2
135;2022-06-20T15:00:00;0.438;0.438;0.438;0.438;1.65874;1
136;2022-06-20T16:00:00;0.4401;0.4401;0.4317;0.4324;619.82267965;4
137;2022-06-20T17:00:00;0.4363;0.4363;0.4363;0.4363;2.76555;1
138;2022-06-20T19:00:00;0.4305;0.4305;0.4305;0.4305;337.5;1
139;2022-06-20T20:00:00;0.447;0.4483;0.4403;0.4403;77.15391156;3
140;2022-06-20T21:00:00;0.4373;0.4373;0.4373;0.4373;13.33004;1
141;2022-06-20T22:00:00;0.4321;0.4321;0.4321;0.4321;3.0309;1
142;2022-06-20T23:00:00;0.4316;0.4316;0.4315;0.4315;21.69187;2
143;2022-06-21T02:00:00;0.4393;0.4393;0.4393;0.4393;44.85416;2
144;2022-06-21T06:00:00;0.4414;0.4414;0.4414;0.4414;5;1
145;2022-06-21T08:00:00;0.439;0.439;0.439;0.439;86.26639;1
146;2022-06-21T10:00:00;0.4428;0.4428;0.439;0.439;215.22149776;2
147;2022-06-21T11:00:00;0.4304;0.4304;0.4304;0.4304;231.5216078;1
148;2022-06-21T12:00:00;0.4302;0.4302;0.4302;0.4302;20.31432;1
149;2022-06-21T13:00:00;0.4292;0.4292;0.4245;0.4245;289.85821068;3
150;2022-06-21T15:00:00;0.4329;0.4329;0.4329;0.4329;25.93715;1
151;2022-06-21T16:00:00;0.4276;0.4325;0.4234;0.4325;2002.11596691;6
152;2022-06-21T17:00:00;0.432;0.432;0.432;0.432;41.44012;1
153;2022-06-21T18:00:00;0.4256;0.4256;0.4256;0.4256;40.14486;1
154;2022-06-21T19:00:00;0.4248;0.4282;0.4248;0.4279;179.50112339;3
155;2022-06-21T20:00:00;0.4263;0.4263;0.4263;0.4263;8.57866;1
156;2022-06-21T21:00:00;0.4215;0.4258;0.4215;0.4258;120.09282821;2
157;2022-06-21T23:00:00;0.4234;0.4234;0.4234;0.4234;28.79879;1
158;2022-06-22T04:00:00;0.4173;0.4173;0.4173;0.4173;55.9027;1
159;2022-06-22T05:00:00;0.419;0.419;0.419;0.419;230.29287;1
160;2022-06-22T08:00:00;0.4179;0.4179;0.4179;0.4179;24.73558267;1
161;2022-06-22T12:00:00;0.4223;0.4223;0.4223;0.4223;23.20775;1
162;2022-06-22T16:00:00;0.4187;0.4188;0.4187;0.4188;655.8672;2
163;2022-06-22T17:00:00;0.4183;0.4183;0.4183;0.4183;3.76106;1
164;2022-06-22T18:00:00;0.4189;0.4232;0.4189;0.4232;977.4539846;8
165;2022-06-22T19:00:00;0.4177;0.4177;0.416;0.416;648.53820104;3
166;2022-06-23T09:00:00;0.426;0.426;0.426;0.426;116.16995305;1
167;2022-06-23T10:00:00;0.4273;0.4273;0.4273;0.4273;69.12108;1
168;2022-06-23T13:00:00;0.4241;0.4241;0.4241;0.4241;13.00788;1
169;2022-06-23T14:00:00;0.4274;0.4274;0.4274;0.4274;10.01076275;1
170;2022-06-23T15:00:00;0.4216;0.4216;0.4216;0.4216;12.20051;1
171;2022-06-23T18:00:00;0.4231;0.4231;0.4231;0.4231;2.56689;1
172;2022-06-23T19:00:00;0.4307;0.4307;0.4307;0.4307;22.54051543;1
173;2022-06-23T21:00:00;0.431;0.431;0.431;0.431;22.5150812;1
174;2022-06-24T00:00:00;0.4335;0.4335;0.4335;0.4335;218.18058;1
175;2022-06-24T01:00:00;0.4384;0.4384;0.4384;0.4384;19;1
176;2022-06-24T03:00:00;0.4403;0.4403;0.4403;0.4403;7.65264;1
177;2022-06-24T09:00:00;0.4444;0.4444;0.4433;0.4433;576.65140063;2
178;2022-06-24T18:00:00;0.4553;0.4553;0.4553;0.4553;284.36736687;1
179;2022-06-24T19:00:00;0.4555;0.4576;0.4553;0.4576;31.83413;4
180;2022-06-24T21:00:00;0.4606;0.4606;0.4606;0.4606;1000.08447;1
181;2022-06-25T00:00:00;0.4589;0.4589;0.4589;0.4589;76.74774;1
182;2022-06-25T07:00:00;0.4653;0.4653;0.4653;0.4653;4.50756;1
183;2022-06-25T08:00:00;0.4672;0.4672;0.4628;0.4637;388.59086273;3
184;2022-06-25T09:00:00;0.4662;0.4685;0.4638;0.4685;537.86447174;3
185;2022-06-25T11:00:00;0.4656;0.4656;0.4656;0.4656;100.28350515;1
186;2022-06-25T18:00:00;0.4579;0.4579;0.4579;0.4579;2.34964;1
187;2022-06-25T20:00:00;0.4589;0.4589;0.4589;0.4589;3E+1;1
188;2022-06-25T23:00:00;0.4678;0.4678;0.4678;0.4678;415.23895;1
189;2022-06-26T04:00:00;0.4696;0.4696;0.4696;0.4696;291.19144;2
190;2022-06-26T09:00:00;0.4747;0.4747;0.4747;0.4747;437.12997682;1
191;2022-06-26T10:00:00;0.4692;0.4692;0.4692;0.4692;83.70071;1
192;2022-06-26T13:00:00;0.4674;0.4674;0.4674;0.4674;69.12108;1
193;2022-06-26T16:00:00;0.4674;0.4674;0.4674;0.4674;2.71448;1
194;2022-06-27T04:00:00;0.4675;0.4675;0.4675;0.4675;42.14852;1
195;2022-06-27T07:00:00;0.4683;0.4683;0.4683;0.4683;16.01537476;1
196;2022-06-27T08:00:00;0.4629;0.4629;0.4629;0.4629;73;2
197;2022-06-27T11:00:00;0.4671;0.4701;0.4671;0.4692;627.409279;5
198;2022-06-27T14:00:00;0.4583;0.4583;0.4568;0.4568;510.14602929;5
199;2022-06-27T20:00:00;0.4629;0.4629;0.4629;0.4629;22.82771;1
200;2022-06-28T00:00:00;0.4612;0.4612;0.4612;0.4612;2.65502;1
201;2022-06-28T01:00:00;0.4586;0.4586;0.4586;0.4586;105.26901049;2
202;2022-06-28T05:00:00;0.4594;0.4594;0.4594;0.4594;153.21109;1
203;2022-06-28T06:00:00;0.4597;0.4597;0.4597;0.4597;1092.50577;1
204;2022-06-28T08:00:00;0.4674;0.4674;0.4674;0.4674;123.97475394;1
205;2022-06-28T10:00:00;0.4694;0.4694;0.4691;0.4691;9.16824;2
206;2022-06-28T11:00:00;0.4696;0.4696;0.4696;0.4696;35.85222;1
207;2022-06-28T16:00:00;0.4569;0.4569;0.4569;0.4569;6.5956;1
208;2022-06-28T17:00:00;0.4553;0.4553;0.4553;0.4553;3.72293;1
209;2022-06-28T19:00:00;0.4513;0.4513;0.4513;0.4513;18.01307;1
210;2022-06-29T02:00:00;0.4477;0.4483;0.4477;0.4483;48.02731;3
211;2022-06-29T03:00:00;0.448;0.448;0.4479;0.4479;92.96507;2
212;2022-06-29T05:00:00;0.4506;0.4531;0.4506;0.4531;526.92632046;4
213;2022-06-29T07:00:00;0.4412;0.4412;0.4412;0.4412;315.46742046;3
214;2022-06-29T10:00:00;0.4455;0.4455;0.4455;0.4455;50.06105499;1
215;2022-06-29T12:00:00;0.4433;0.4433;0.4433;0.4433;383.23731;1
216;2022-06-29T15:00:00;0.4376;0.4376;0.4376;0.4376;3.66476;1
217;2022-06-29T17:00:00;0.4347;0.4347;0.4347;0.4347;30.97264255;1
218;2022-06-29T22:00:00;0.4418;0.4418;0.4418;0.4418;231.02224324;2
219;2022-06-30T07:00:00;0.4295;0.4295;0.4269;0.4269;238.3174268;2
220;2022-06-30T08:00:00;0.4302;0.4302;0.4302;0.4302;22.38981868;1
221;2022-06-30T09:00:00;0.4292;0.4292;0.4222;0.4222;2637.6790502;5
222;2022-06-30T11:00:00;0.4178;0.4204;0.4177;0.4177;612.75895768;7
223;2022-06-30T13:00:00;0.4148;0.4148;0.4148;0.4148;3.81726;1
224;2022-06-30T14:00:00;0.418;0.418;0.4175;0.4175;371.5455035;2
225;2022-06-30T15:00:00;0.4222;0.4222;0.4222;0.4222;250.59592609;1
226;2022-06-30T16:00:00;0.4235;0.4235;0.4235;0.4235;133.51216056;1
227;2022-06-30T17:00:00;0.422;0.422;0.422;0.422;29.85094786;1
228;2022-07-01T00:00:00;0.427;0.4287;0.4269;0.4287;2935.69588028;5
229;2022-07-01T02:00:00;0.431;0.431;0.431;0.431;286.57;1
230;2022-07-01T08:00:00;0.4312;0.4312;0.4312;0.4312;65.20013914;1
231;2022-07-01T11:00:00;0.4253;0.4253;0.4228;0.4228;24.38247;2
232;2022-07-01T13:00:00;0.4293;0.4293;0.4293;0.4293;25.83494;1
233;2022-07-01T15:00:00;0.4246;0.4246;0.4246;0.4246;108.96059;1
234;2022-07-01T22:00:00;0.4248;0.4248;0.4248;0.4248;98.22865;1
235;2022-07-02T02:00:00;0.4221;0.4221;0.4221;0.4221;145.50966;1
236;2022-07-02T06:00:00;0.4255;0.8499;0.4223;0.426;3161.15541934;17
237;2022-07-02T09:00:00;0.4232;0.4232;0.4211;0.4211;98.33553527;2
238;2022-07-02T15:00:00;0.4229;0.4253;0.4229;0.4253;41.290697;2
239;2022-07-02T20:00:00;0.4251;0.4251;0.4251;0.4251;319.15923079;1
240;2022-07-02T21:00:00;0.4246;0.4246;0.4246;0.4246;1001.37133;2
241;2022-07-02T23:00:00;0.4272;0.4272;0.4256;0.4256;200.71754;2
242;2022-07-03T02:00:00;0.4245;0.4245;0.4245;0.4245;87.14735;1
243;2022-07-03T13:00:00;0.423;0.423;0.423;0.423;118.16043;1
244;2022-07-03T16:00:00;0.4247;0.4249;0.4247;0.4249;153.44258689;3
245;2022-07-03T17:00:00;0.4228;0.4228;0.4228;0.4228;0.66794;1
246;2022-07-03T19:00:00;0.4262;0.4262;0.4262;0.4262;23.5;1
247;2022-07-04T08:00:00;0.4242;0.4249;0.4242;0.4249;212.10752194;2
248;2022-07-04T11:00:00;0.4279;0.4296;0.4279;0.4296;468.71708881;3
249;2022-07-05T06:00:00;0.4429;0.4429;0.4429;0.4429;699.0334161;2
250;2022-07-05T16:00:00;0.4312;0.4312;0.4312;0.4312;20.04707792;1
251;2022-07-05T17:00:00;0.4291;0.4291;0.4291;0.4291;2.76754;1
252;2022-07-05T21:00:00;0.4376;0.4376;0.4376;0.4376;11.55187385;1
253;2022-07-05T22:00:00;0.4366;0.4366;0.4366;0.4366;500.7501145;1
254;2022-07-06T00:00:00;0.4356;0.4356;0.4356;0.4356;25.04017447;1
255;2022-07-06T06:00:00;0.4331;0.4331;0.4331;0.4331;5E+2;1
256;2022-07-06T10:00:00;0.4383;0.4383;0.4383;0.4383;24.77287;1
257;2022-07-06T11:00:00;0.4357;0.4357;0.4357;0.4357;24.77287;1
258;2022-07-06T20:00:00;0.4393;0.4393;0.4393;0.4393;2.24271;1
259;2022-07-06T22:00:00;0.4439;0.4462;0.4412;0.4444;2046.80631554;9
260;2022-07-07T02:00:00;0.4413;0.4413;0.4386;0.4386;23.04146;2
261;2022-07-07T04:00:00;0.4413;0.4413;0.4413;0.4413;44.65088;1
262;2022-07-07T05:00:00;0.4389;0.4389;0.4389;0.4389;188.77973;1
263;2022-07-07T06:00:00;0.4403;0.4403;0.4403;0.4403;463.36520554;1
264;2022-07-07T08:00:00;0.4408;0.4408;0.4408;0.4408;1321.38524265;2
265;2022-07-07T11:00:00;0.4417;0.4417;0.4415;0.4416;4213.10100293;9
266;2022-07-07T14:00:00;0.4427;0.4427;0.4427;0.4427;2.61373;1
267;2022-07-07T15:00:00;0.4493;0.4493;0.4493;0.4493;324.14828;2
268;2022-07-07T16:00:00;0.4498;0.4508;0.4498;0.4508;46.1156;2
269;2022-07-07T17:00:00;0.4503;0.4503;0.4503;0.4503;9.19384;1
270;2022-07-07T19:00:00;0.4513;0.4552;0.4513;0.4552;132.88776321;3
271;2022-07-07T20:00:00;0.454;0.454;0.454;0.454;2.17009;1
272;2022-07-07T21:00:00;0.4539;0.4539;0.4539;0.4539;2.17057;1
273;2022-07-07T23:00:00;0.4508;0.4508;0.4508;0.4508;44.72271;1
274;2022-07-08T00:00:00;0.4531;0.4531;0.4531;0.4531;43.48805;1
275;2022-07-08T02:00:00;0.4563;0.4563;0.4538;0.4538;588.91864;3
276;2022-07-08T03:00:00;0.4571;0.4571;0.4571;0.4571;20.47188798;1
277;2022-07-08T05:00:00;0.4537;0.4537;0.4537;0.4537;26.06592;1
278;2022-07-08T07:00:00;0.4541;0.4541;0.4541;0.4541;99.36276;1
279;2022-07-08T08:00:00;0.4531;0.4531;0.4531;0.4531;12.41584;1
280;2022-07-08T10:00:00;0.4508;0.4508;0.4508;0.4508;12.41584;1
281;2022-07-08T16:00:00;0.4539;0.4539;0.4539;0.4539;148.65799;1
282;2022-07-08T22:00:00;0.4532;0.4532;0.4532;0.4532;2.3964;1
283;2022-07-09T00:00:00;0.4526;0.4526;0.4526;0.4526;99.36276;1
284;2022-07-09T11:00:00;0.4532;0.4532;0.4532;0.4532;5;1
285;2022-07-09T13:00:00;0.4555;0.4555;0.4555;0.4555;98.74972557;1
286;2022-07-09T14:00:00;0.4544;0.4544;0.4544;0.4544;4.26212;1
287;2022-07-09T15:00:00;0.452;0.4525;0.452;0.4525;16.1942;2
288;2022-07-09T21:00:00;0.4567;0.4567;0.4567;0.4567;43.88154149;1
289;2022-07-10T10:00:00;0.452;0.452;0.452;0.452;5.75597345;1
290;2022-07-10T13:00:00;0.4473;0.4473;0.4473;0.4473;86.16089;1
291;2022-07-10T15:00:00;0.446;0.446;0.446;0.446;3.84024;1
292;2022-07-10T16:00:00;0.4467;0.4467;0.4467;0.4467;148.65799;1
293;2022-07-10T17:00:00;0.447;0.447;0.447;0.447;43.8071;1
294;2022-07-10T19:00:00;0.446;0.446;0.446;0.446;233.69946249;1
295;2022-07-10T20:00:00;0.4499;0.4499;0.4499;0.4499;50.04400977;2
296;2022-07-11T01:00:00;0.4475;0.4475;0.4475;0.4475;2.20161;1
297;2022-07-11T06:00:00;0.4442;0.4442;0.4442;0.4442;11;1
298;2022-07-11T07:00:00;0.4432;0.4432;0.4432;0.4432;2E+1;1
299;2022-07-11T12:00:00;0.4504;0.4504;0.4504;0.4504;332.18183837;3
300;2022-07-12T01:00:00;0.441;0.441;0.4406;0.4406;1000.72813679;3
301;2022-07-12T02:00:00;0.4437;0.4437;0.4437;0.4437;225.38629704;1
302;2022-07-12T07:00:00;0.4393;0.4393;0.4393;0.4393;2168.74712409;3
303;2022-07-12T09:00:00;0.4386;0.4386;0.4386;0.4386;281.05773983;2
304;2022-07-12T16:00:00;0.4424;0.4464;0.4424;0.4464;682.3550527;4
305;2022-07-12T19:00:00;0.4398;0.4398;0.4398;0.4398;2.39642;1
306;2022-07-12T21:00:00;0.4406;0.4406;0.4382;0.4403;204.75266093;4
307;2022-07-13T00:00:00;0.4375;0.4375;0.4375;0.4375;4.26212;1
308;2022-07-13T03:00:00;0.4416;0.4416;0.4416;0.4416;104.09714673;1
309;2022-07-13T13:00:00;0.4379;0.4379;0.4379;0.4379;2.39642;1
310;2022-07-13T16:00:00;0.4459;0.4459;0.4459;0.4459;16.7755;1
311;2022-07-14T06:00:00;0.456;0.456;0.456;0.456;88.19771;1
312;2022-07-14T07:00:00;0.4551;0.4551;0.4551;0.4551;11.88479;1
313;2022-07-14T08:00:00;0.4523;0.4523;0.4523;0.4523;44.09886;1
314;2022-07-14T09:00:00;0.4498;0.4498;0.4498;0.4498;22.04942;1
315;2022-07-14T11:00:00;0.4511;0.4512;0.4511;0.4512;1172.69227213;2
316;2022-07-14T12:00:00;0.4492;0.4492;0.4492;0.4492;11.32503;1
317;2022-07-14T13:00:00;0.4524;0.4524;0.4496;0.4496;122.45775;2
318;2022-07-14T17:00:00;0.4686;0.4686;0.4686;0.4686;1E+3;1
319;2022-07-14T23:00:00;0.4687;0.4687;0.4687;0.4687;20.9152;1
320;2022-07-15T02:00:00;0.4691;0.4691;0.4691;0.4691;19.67504;1
321;2022-07-15T04:00:00;0.4674;0.4674;0.4665;0.4665;24.14164;2
322;2022-07-15T08:00:00;0.4697;0.4697;0.4697;0.4697;1.1E+3;1
323;2022-07-15T09:00:00;0.4737;0.4737;0.4728;0.4728;159.26495;2
324;2022-07-15T15:00:00;0.4738;0.4738;0.4738;0.4738;100.37062051;1
325;2022-07-15T22:00:00;0.4667;0.4667;0.4667;0.4667;19.67504;1
326;2022-07-16T00:00:00;0.4657;0.4657;0.4657;0.4657;1129.73566673;1
327;2022-07-16T06:00:00;0.4544;0.4544;0.4538;0.4538;220.45685;2
328;2022-07-16T08:00:00;0.4511;0.4511;0.4511;0.4511;361.05555;1
329;2022-07-16T12:00:00;0.4487;0.4487;0.4487;0.4487;310.85591;1
330;2022-07-16T13:00:00;0.4541;0.4541;0.454;0.454;226.7232215;2
331;2022-07-16T14:00:00;0.4508;0.4508;0.4508;0.4508;337.0897915;2
332;2022-07-16T15:00:00;0.455;0.455;0.455;0.455;168.52131867;1
333;2022-07-16T18:00:00;0.4598;0.4598;0.4598;0.4598;949.42779468;1
